objid,ra,dec,processed_path,mean_flux,std_flux,quality_pass,error,raw_path,embedding_idx,embedding_dim,method_a_score,method_a_anomaly
12376400000000003508,137.18464181519363,8.949423617103129,/Users/a/Desktop/astro1/data/processed/12376400000000003508.npy,0.0686303153634071,0.1155196204781532,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003508.jpg,2117,24,0.12054386224269442,False
12376400000000001568,53.95424570912736,-5.353437355382303,/Users/a/Desktop/astro1/data/processed/12376400000000001568.npy,0.0675428733229637,0.1039455085992813,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001568.jpg,782,24,0.12058117185489375,False
12376400000000004418,188.886583463572,43.47651849736833,/Users/a/Desktop/astro1/data/processed/12376400000000004418.npy,0.0667879581451416,0.112571969628334,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004418.jpg,3006,24,0.12058765963270063,False
12376400000000004958,257.19906936510984,40.82408647450445,/Users/a/Desktop/astro1/data/processed/12376400000000004958.npy,0.0677678734064102,0.1063969805836677,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004958.jpg,3529,24,0.12074654044882288,False
12376400000000005102,251.4493109423105,44.50452554014521,/Users/a/Desktop/astro1/data/processed/12376400000000005102.npy,0.0360783636569976,0.0610032118856906,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005102.jpg,3619,24,0.1208474529721496,False
12376400000000004848,42.34559892286055,-5.1550418171469925,/Users/a/Desktop/astro1/data/processed/12376400000000004848.npy,0.070753313601017,0.1162808686494827,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004848.jpg,3423,24,0.12085521366952084,False
12376400000000005265,127.81387389872567,36.44514366873861,/Users/a/Desktop/astro1/data/processed/12376400000000005265.npy,0.0382717698812484,0.069607138633728,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005265.jpg,3729,24,0.12146787335917442,False
12376400000000004764,136.95433336654568,-1.043420650599181,/Users/a/Desktop/astro1/data/processed/12376400000000004764.npy,0.0418351702392101,0.0521885752677917,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004764.jpg,3343,24,0.12201084088336622,False
12376400000000003678,247.77629006926807,30.19032066359046,/Users/a/Desktop/astro1/data/processed/12376400000000003678.npy,0.0622069761157035,0.1116851866245269,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003678.jpg,2285,24,0.12244437937792896,False
12376400000000004741,194.10586640336635,16.527068893540754,/Users/a/Desktop/astro1/data/processed/12376400000000004741.npy,0.0294167175889015,0.0332524627447128,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004741.jpg,3321,24,0.122457563951128,False
12376400000000000563,290.55263189759063,-16.331693209481653,/Users/a/Desktop/astro1/data/processed/12376400000000000563.npy,0.0225164033472538,0.0358407460153102,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000563.jpg,368,24,0.1225376096541223,False
12376400000000004450,182.5970770890013,36.28602744487765,/Users/a/Desktop/astro1/data/processed/12376400000000004450.npy,0.0282107144594192,0.0604868046939373,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004450.jpg,3037,24,0.12263805343531459,False
12376400000000000119,305.2237509223623,19.783120979273576,/Users/a/Desktop/astro1/data/processed/12376400000000000119.npy,0.0449040308594703,0.1125543192028999,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000119.jpg,18,24,0.12282025447569961,False
12376400000000003199,311.2807025234718,4.385297074764573,/Users/a/Desktop/astro1/data/processed/12376400000000003199.npy,0.0472641177475452,0.1172103285789489,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003199.jpg,1894,24,0.12285638931102955,False
12376400000000003914,170.17090472630647,51.54063280173091,/Users/a/Desktop/astro1/data/processed/12376400000000003914.npy,0.028009433299303,0.0288922190666198,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003914.jpg,2515,24,0.12305109620827509,False
12376400000000003718,250.0531310640825,45.66241335868942,/Users/a/Desktop/astro1/data/processed/12376400000000003718.npy,0.0715125426650047,0.1164125353097915,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003718.jpg,2323,24,0.12322146151192764,False
12376400000000006689,124.43304721341778,24.763398603613137,/Users/a/Desktop/astro1/data/processed/12376400000000006689.npy,0.0326475091278553,0.0584445558488369,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006689.jpg,4616,24,0.1232467728152048,False
12376400000000001519,305.7032016839079,-0.157671161455859,/Users/a/Desktop/astro1/data/processed/12376400000000001519.npy,0.0323929600417614,0.064596340060234,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001519.jpg,750,24,0.12330579552379062,False
12376400000000000488,167.5040938285635,23.593513955799047,/Users/a/Desktop/astro1/data/processed/12376400000000000488.npy,0.0599541887640953,0.1069579049944877,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000488.jpg,300,24,0.123647502517224,False
12376400000000003858,189.7671891396636,45.40628506727775,/Users/a/Desktop/astro1/data/processed/12376400000000003858.npy,0.0672865211963653,0.100814014673233,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003858.jpg,2460,24,0.12375012936892943,False
12376400000000000628,27.357865549232173,-16.702615336030597,/Users/a/Desktop/astro1/data/processed/12376400000000000628.npy,0.0664811506867408,0.1031620427966117,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000628.jpg,426,24,0.12393260731566247,False
12376400000000000708,5.45421176541752,52.0893234238969,/Users/a/Desktop/astro1/data/processed/12376400000000000708.npy,0.0626891627907753,0.1053615882992744,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000708.jpg,465,24,0.1242040295266108,False
12376400000000003087,309.5557354847805,24.835420908364,/Users/a/Desktop/astro1/data/processed/12376400000000003087.npy,0.0439206771552562,0.0937055423855781,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003087.jpg,1820,24,0.12444329716334185,False
12376400000000004918,251.4182228419137,31.82925861482466,/Users/a/Desktop/astro1/data/processed/12376400000000004918.npy,0.0621824860572814,0.1080551370978355,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004918.jpg,3491,24,0.12452608532636544,False
12376400000000003379,-6.065953712073259,0.451038930130256,/Users/a/Desktop/astro1/data/processed/12376400000000003379.npy,0.031964972615242,0.0424020215868949,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003379.jpg,2016,24,0.12454871209165996,False
12376400000000000748,331.5220731616529,17.640436079288662,/Users/a/Desktop/astro1/data/processed/12376400000000000748.npy,0.072882629930973,0.1044181212782859,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000748.jpg,474,24,0.12477764696433613,False
12376400000000002497,113.551095952532,23.31260702733147,/Users/a/Desktop/astro1/data/processed/12376400000000002497.npy,0.0343939363956451,0.034825675189495,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002497.jpg,1424,24,0.12500618237118277,False
12376400000000004334,241.55521622214147,32.26634857660528,/Users/a/Desktop/astro1/data/processed/12376400000000004334.npy,0.0401488728821277,0.0412921644747257,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004334.jpg,2925,24,0.1250083982977907,False
12376400000000005111,299.0422690527581,11.224211232184013,/Users/a/Desktop/astro1/data/processed/12376400000000005111.npy,0.0501475110650062,0.1088016405701637,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005111.jpg,3625,24,0.12511415546711785,False
12376400000000004179,-4.797377700675948,-6.5841958437790655,/Users/a/Desktop/astro1/data/processed/12376400000000004179.npy,0.0399144813418388,0.0632702857255935,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004179.jpg,2774,24,0.1251449189633289,False
12376400000000000309,283.6626941250835,51.15064829316995,/Users/a/Desktop/astro1/data/processed/12376400000000000309.npy,0.0411046482622623,0.1055223122239112,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000309.jpg,133,24,0.1254823241277846,False
12376400000000001514,172.5925334858663,47.8533193218165,/Users/a/Desktop/astro1/data/processed/12376400000000001514.npy,0.0332838594913482,0.049252264201641,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001514.jpg,746,24,0.1257557999845471,False
12376400000000004654,259.176286342339,39.99330792707529,/Users/a/Desktop/astro1/data/processed/12376400000000004654.npy,0.0409458614885807,0.0437599644064903,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004654.jpg,3236,24,0.12587516714606112,False
12376400000000000504,292.0465899044884,3.687202592403708,/Users/a/Desktop/astro1/data/processed/12376400000000000504.npy,0.0464681200683116,0.0586582496762275,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000504.jpg,315,24,0.12607358112674533,False
12376400000000002965,209.94749506049268,12.07183427938724,/Users/a/Desktop/astro1/data/processed/12376400000000002965.npy,0.0437431447207927,0.077741615474224,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002965.jpg,1745,24,0.12628885732490547,False
12376400000000000274,101.69834700932375,30.07504122402681,/Users/a/Desktop/astro1/data/processed/12376400000000000274.npy,0.0354503020644187,0.0357279106974601,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000274.jpg,102,24,0.12633814023385187,False
12376400000000004121,121.86069008381682,22.882559638734072,/Users/a/Desktop/astro1/data/processed/12376400000000004121.npy,0.0375198274850845,0.0687609016895294,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004121.jpg,2716,24,0.1264236772601509,False
12376400000000006087,303.7652049752001,8.341032578430163,/Users/a/Desktop/astro1/data/processed/12376400000000006087.npy,0.0338958017528057,0.0841769352555275,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006087.jpg,4233,24,0.12643113310568976,False
12376400000000002469,210.2899896439477,26.274093256283862,/Users/a/Desktop/astro1/data/processed/12376400000000002469.npy,0.0319348089396953,0.0635036751627922,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002469.jpg,1403,24,0.12651970055715267,False
12376400000000005321,129.54496424914626,20.174580530007663,/Users/a/Desktop/astro1/data/processed/12376400000000005321.npy,0.036395363509655,0.039920512586832,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005321.jpg,3766,24,0.12652648235777453,False
12376400000000004058,187.1577791162103,38.219410079283726,/Users/a/Desktop/astro1/data/processed/12376400000000004058.npy,0.0710446164011955,0.1168558150529861,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004058.jpg,2654,24,0.12652951733790807,False
12376400000000004768,48.03631969272153,-12.86588991577868,/Users/a/Desktop/astro1/data/processed/12376400000000004768.npy,0.0578350611031055,0.1053760051727294,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004768.jpg,3345,24,0.1265853301078237,False
12376400000000003665,129.72154048058664,24.77849034874167,/Users/a/Desktop/astro1/data/processed/12376400000000003665.npy,0.0115714259445667,0.0134125174954533,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003665.jpg,2272,24,0.12698262375625707,False
12376400000000004277,204.03270323190304,10.32340955200663,/Users/a/Desktop/astro1/data/processed/12376400000000004277.npy,0.0283982902765274,0.0564912669360637,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004277.jpg,2871,24,0.12705698361518675,False
12376400000000002951,313.1862617460343,-0.5013477608572305,/Users/a/Desktop/astro1/data/processed/12376400000000002951.npy,0.0382269360125064,0.0742593333125114,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002951.jpg,1736,24,0.1271930292364603,False
12376400000000004508,163.31562085773407,-9.637288385678678,/Users/a/Desktop/astro1/data/processed/12376400000000004508.npy,0.0695450901985168,0.1090966686606407,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004508.jpg,3095,24,0.1273469241935003,False
12376400000000004698,183.47974091932505,35.181674166573345,/Users/a/Desktop/astro1/data/processed/12376400000000004698.npy,0.064098335802555,0.1024433001875877,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004698.jpg,3278,24,0.1276779936964214,False
12376400000000004748,136.40801303425027,1.137355659839864,/Users/a/Desktop/astro1/data/processed/12376400000000004748.npy,0.0650757625699043,0.0977128744125366,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004748.jpg,3327,24,0.12781184760640152,False
12376400000000004218,170.43676226058895,37.94196090709115,/Users/a/Desktop/astro1/data/processed/12376400000000004218.npy,0.0583976432681083,0.104140780866146,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004218.jpg,2813,24,0.12788167734534062,False
12376400000000000535,130.3775236999602,44.69863976494561,/Users/a/Desktop/astro1/data/processed/12376400000000000535.npy,0.0267327278852462,0.0414422079920768,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000535.jpg,344,24,0.1279174041471816,False
12376400000000002662,245.7151159184085,47.60641480573402,/Users/a/Desktop/astro1/data/processed/12376400000000002662.npy,0.0337165892124176,0.0439290106296539,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002662.jpg,1545,24,0.12806224271945682,False
12376400000000003096,41.64736320311216,4.507072190633036,/Users/a/Desktop/astro1/data/processed/12376400000000003096.npy,0.0528573170304298,0.0875772833824157,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003096.jpg,1824,24,0.1281366501569864,False
12376400000000003562,182.1155684850976,50.2694135576707,/Users/a/Desktop/astro1/data/processed/12376400000000003562.npy,0.0511496029794216,0.091655895113945,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003562.jpg,2170,24,0.12823445131137223,False
12376400000000003357,209.26836565076093,13.666253162926012,/Users/a/Desktop/astro1/data/processed/12376400000000003357.npy,0.0381904132664203,0.0796762555837631,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003357.jpg,2003,24,0.12824217091165152,False
12376400000000004794,177.910170428867,41.251693235481206,/Users/a/Desktop/astro1/data/processed/12376400000000004794.npy,0.0374862439930439,0.03727962449193,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004794.jpg,3371,24,0.12824545571141455,False
12376400000000004545,129.43700057522088,21.173567981187013,/Users/a/Desktop/astro1/data/processed/12376400000000004545.npy,0.0412568412721157,0.07502231746912,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004545.jpg,3132,24,0.12897239288369017,False
12376400000000002109,185.82803552686505,27.286296758830165,/Users/a/Desktop/astro1/data/processed/12376400000000002109.npy,0.0300354212522506,0.0715909972786903,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002109.jpg,1138,24,0.12906271603549307,False
12376400000000006378,182.14209083973688,38.84939102713926,/Users/a/Desktop/astro1/data/processed/12376400000000006378.npy,0.0238184370100498,0.038389079272747,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006378.jpg,4416,24,0.12907796383873132,False
12376400000000001422,253.1836640750127,35.00693968923939,/Users/a/Desktop/astro1/data/processed/12376400000000001422.npy,0.023107761517167,0.0484513118863105,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001422.jpg,678,24,0.12921881017105508,False
12376400000000002998,243.27447089226573,35.71306046942243,/Users/a/Desktop/astro1/data/processed/12376400000000002998.npy,0.0561802871525287,0.0970300659537315,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002998.jpg,1766,24,0.12932963642617512,False
12376400000000000508,117.16014880338292,58.91490549675496,/Users/a/Desktop/astro1/data/processed/12376400000000000508.npy,0.0570829659700393,0.0971001982688903,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000508.jpg,319,24,0.129355843870595,False
12376400000000004012,156.85482170027234,8.288996451667714,/Users/a/Desktop/astro1/data/processed/12376400000000004012.npy,0.0546195283532142,0.0942810252308845,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004012.jpg,2609,24,0.1294081234117927,False
12376400000000001428,146.97994533114232,-8.520615261327427,/Users/a/Desktop/astro1/data/processed/12376400000000001428.npy,0.0653842538595199,0.1006140485405922,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001428.jpg,681,24,0.12950287020956408,False
12376400000000003498,176.73224954667475,49.87913699483161,/Users/a/Desktop/astro1/data/processed/12376400000000003498.npy,0.0617275834083557,0.1141427606344223,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003498.jpg,2107,24,0.12972794079976274,False
12376400000000004178,182.98608948957664,44.93940170697872,/Users/a/Desktop/astro1/data/processed/12376400000000004178.npy,0.0668874606490135,0.1016963645815849,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004178.jpg,2773,24,0.12973344234119755,False
12376400000000003223,290.68735335310527,14.017594212508309,/Users/a/Desktop/astro1/data/processed/12376400000000003223.npy,0.0467070713639259,0.1063490062952041,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003223.jpg,1913,24,0.12996303896109085,False
12376400000000003968,59.806693950570974,-13.538838889018216,/Users/a/Desktop/astro1/data/processed/12376400000000003968.npy,0.0650114491581916,0.1179548278450965,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003968.jpg,2567,24,0.13001032483599628,False
12376400000000006522,173.48699526749502,53.80396461696976,/Users/a/Desktop/astro1/data/processed/12376400000000006522.npy,0.0339647382497787,0.0405510552227497,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006522.jpg,4512,24,0.13030191702281518,False
12376400000000003995,-4.021749391301701,-8.648185603318453,/Users/a/Desktop/astro1/data/processed/12376400000000003995.npy,0.0453910753130912,0.075872853398323,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003995.jpg,2593,24,0.1303350178567509,False
12376400000000004078,255.2058144537554,41.582037524721,/Users/a/Desktop/astro1/data/processed/12376400000000004078.npy,0.0611448809504509,0.10658660531044,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004078.jpg,2673,24,0.13041225272222173,False
12376400000000000424,293.8531174952262,16.517734436176937,/Users/a/Desktop/astro1/data/processed/12376400000000000424.npy,0.0469464361667633,0.0591248981654644,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000424.jpg,240,24,0.13044962079490002,False
12376400000000004297,127.27258142419784,20.14140812832032,/Users/a/Desktop/astro1/data/processed/12376400000000004297.npy,0.0514052808284759,0.0955223217606544,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004297.jpg,2889,24,0.13050900651010533,False
12376400000000006038,259.8574134822169,45.30954283817007,/Users/a/Desktop/astro1/data/processed/12376400000000006038.npy,0.0317385755479335,0.034520287066698,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006038.jpg,4198,24,0.13055511394975494,False
12376400000000004228,146.49648309490723,8.282967651115705,/Users/a/Desktop/astro1/data/processed/12376400000000004228.npy,0.0519898608326911,0.0995938405394554,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004228.jpg,2822,24,0.13062771668399265,False
12376400000000003868,146.62995763895492,-9.950497884508495,/Users/a/Desktop/astro1/data/processed/12376400000000003868.npy,0.0681427270174026,0.1047616377472877,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003868.jpg,2470,24,0.1306849456808895,False
12376400000000004108,136.8487359707474,4.75017314119626,/Users/a/Desktop/astro1/data/processed/12376400000000004108.npy,0.0545564331114292,0.0965565517544746,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004108.jpg,2703,24,0.13087646678153914,False
12376400000000000399,135.0209052463336,37.38259066823635,/Users/a/Desktop/astro1/data/processed/12376400000000000399.npy,0.0376398749649524,0.1057284772396087,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000399.jpg,216,24,0.13098012333241243,False
12376400000000001791,306.92895373264986,14.755857536932456,/Users/a/Desktop/astro1/data/processed/12376400000000001791.npy,0.0367772877216339,0.041986346244812,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001791.jpg,928,24,0.1310092414030996,False
12376400000000003585,122.56198056082998,36.13521312610766,/Users/a/Desktop/astro1/data/processed/12376400000000003585.npy,0.0396557934582233,0.0653706043958664,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003585.jpg,2193,24,0.13108626708766558,False
12376400000000003895,287.24955112808817,18.852944490245463,/Users/a/Desktop/astro1/data/processed/12376400000000003895.npy,0.0428125448524951,0.0751510709524154,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003895.jpg,2496,24,0.13117716578931793,False
12376400000000003820,147.65110554803965,-8.006522918133165,/Users/a/Desktop/astro1/data/processed/12376400000000003820.npy,0.0224928241223096,0.0488401502370834,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003820.jpg,2423,24,0.1311920835211643,False
12376400000000004778,171.48447932728487,39.4714093867421,/Users/a/Desktop/astro1/data/processed/12376400000000004778.npy,0.051914308220148,0.099699780344963,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004778.jpg,3355,24,0.1314161174778506,False
12376400000000003758,253.8860972557702,36.621328549035525,/Users/a/Desktop/astro1/data/processed/12376400000000003758.npy,0.0547705292701721,0.0980885401368141,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003758.jpg,2362,24,0.1316006889819713,False
12376400000000005977,126.82263135344158,26.17592621955753,/Users/a/Desktop/astro1/data/processed/12376400000000005977.npy,0.0305271539837121,0.0406122542917728,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005977.jpg,4160,24,0.1317954979715128,False
12376400000000001959,309.39575909884616,7.794246022762312,/Users/a/Desktop/astro1/data/processed/12376400000000001959.npy,0.0591995976865291,0.0962207019329071,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001959.jpg,1038,24,0.13183430133838675,False
12376400000000002173,198.14368138954484,24.97626186055494,/Users/a/Desktop/astro1/data/processed/12376400000000002173.npy,0.0419193506240844,0.083033837378025,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002173.jpg,1189,24,0.13193093106042153,False
12376400000000003359,305.0806142799777,0.6548731362184572,/Users/a/Desktop/astro1/data/processed/12376400000000003359.npy,0.0515728704631328,0.0730278566479682,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003359.jpg,2005,24,0.1320112558816916,False
12376400000000000541,187.45078118975468,62.48344008662024,/Users/a/Desktop/astro1/data/processed/12376400000000000541.npy,0.0436127334833145,0.0668491795659065,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000541.jpg,349,24,0.1320774260528857,False
12376400000000005783,306.6174628797574,5.428977452915603,/Users/a/Desktop/astro1/data/processed/12376400000000005783.npy,0.0329841077327728,0.068701148033142,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005783.jpg,4045,24,0.13219299777044802,False
12376400000000002537,122.30752055231392,30.35601281290967,/Users/a/Desktop/astro1/data/processed/12376400000000002537.npy,0.0271709728986024,0.0271532330662012,True,,/Users/a/Desktop/astro1/data/raw/12376400000000002537.jpg,1448,24,0.13228567704178806,False
12376400000000005655,302.13737209568103,10.184243988626337,/Users/a/Desktop/astro1/data/processed/12376400000000005655.npy,0.0449034534394741,0.0992503836750984,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005655.jpg,3966,24,0.132501731643702,False
12376400000000005303,301.1721456317785,15.02864085778242,/Users/a/Desktop/astro1/data/processed/12376400000000005303.npy,0.0383578985929489,0.1040585488080978,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005303.jpg,3754,24,0.13270759079950756,False
12376400000000006111,305.5363512246127,7.526873327237361,/Users/a/Desktop/astro1/data/processed/12376400000000006111.npy,0.0441370606422424,0.0867620259523391,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006111.jpg,4249,24,0.1329577529789342,False
12376400000000005582,245.2930095669606,43.86796401385865,/Users/a/Desktop/astro1/data/processed/12376400000000005582.npy,0.0279854405671358,0.0403945855796337,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005582.jpg,3925,24,0.13314838701987292,False
12376400000000005889,118.32757700721623,39.55666374093505,/Users/a/Desktop/astro1/data/processed/12376400000000005889.npy,0.0288187395781278,0.0455080568790435,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005889.jpg,4110,24,0.13344762315629366,False
12376400000000006433,128.8864254985287,28.715271260526507,/Users/a/Desktop/astro1/data/processed/12376400000000006433.npy,0.043545726686716,0.0850289016962051,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006433.jpg,4452,24,0.13353259872802392,False
12376400000000004514,183.8883194489637,50.415961179686605,/Users/a/Desktop/astro1/data/processed/12376400000000004514.npy,0.0381471626460552,0.0514703094959259,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004514.jpg,3101,24,0.13357793741796126,False
12376400000000003784,45.71196839843688,-2.945558199134373,/Users/a/Desktop/astro1/data/processed/12376400000000003784.npy,0.0313522331416606,0.0358521603047847,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003784.jpg,2387,24,0.13373694295086608,False
12376400000000004636,161.1861650499808,6.572246499973772,/Users/a/Desktop/astro1/data/processed/12376400000000004636.npy,0.0125987902283668,0.0129983434453606,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004636.jpg,3218,24,0.1338943797227013,False
12376400000000005113,126.5195086388366,29.12755809970697,/Users/a/Desktop/astro1/data/processed/12376400000000005113.npy,0.0333032980561256,0.1049793437123298,True,,/Users/a/Desktop/astro1/data/raw/12376400000000005113.jpg,3626,24,0.13403653119021086,False
12376400000000004281,129.68417204609884,37.07767652461611,/Users/a/Desktop/astro1/data/processed/12376400000000004281.npy,0.0335481353104114,0.0457469746470451,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004281.jpg,2874,24,0.1341100489019461,False
12376400000000000431,332.8450788338221,17.968852084782185,/Users/a/Desktop/astro1/data/processed/12376400000000000431.npy,0.0238872356712818,0.0226003006100654,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000431.jpg,247,24,0.1341894803627785,False
12376400000000003898,184.2135301913754,37.74301108034084,/Users/a/Desktop/astro1/data/processed/12376400000000003898.npy,0.0528961382806301,0.0949282869696617,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003898.jpg,2499,24,0.13431428942324103,False
12376400000000004617,127.763614462409,39.324868714613615,/Users/a/Desktop/astro1/data/processed/12376400000000004617.npy,0.0414636954665184,0.0910040065646171,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004617.jpg,3199,24,0.13436055650432305,False
12376400000000004128,46.30831029572944,2.8992467690554378,/Users/a/Desktop/astro1/data/processed/12376400000000004128.npy,0.0626047030091285,0.1083977743983268,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004128.jpg,2723,24,0.13438840586948492,False
12376400000000006094,253.67414061322933,46.27921637049685,/Users/a/Desktop/astro1/data/processed/12376400000000006094.npy,0.0374968200922012,0.0380371771752834,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006094.jpg,4238,24,0.13445345722412394,False
12376400000000003668,152.6244413142249,-0.1146196904995626,/Users/a/Desktop/astro1/data/processed/12376400000000003668.npy,0.0620949789881706,0.114076942205429,True,,/Users/a/Desktop/astro1/data/raw/12376400000000003668.jpg,2275,24,0.13463641398750825,False
12376400000000001008,221.04091173262955,62.973951048529045,/Users/a/Desktop/astro1/data/processed/12376400000000001008.npy,0.0553865320980548,0.1023770943284034,True,,/Users/a/Desktop/astro1/data/raw/12376400000000001008.jpg,525,24,0.13466472440057414,False
12376400000000004551,295.7791686877969,0.7649246612976643,/Users/a/Desktop/astro1/data/processed/12376400000000004551.npy,0.0311751011759042,0.0415751002728939,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004551.jpg,3138,24,0.13470156523821675,False
12376400000000004358,247.08782362970936,31.07698169488239,/Users/a/Desktop/astro1/data/processed/12376400000000004358.npy,0.0629440993070602,0.1092492267489433,True,,/Users/a/Desktop/astro1/data/raw/12376400000000004358.jpg,2948,24,0.1348499845382617,False
12376400000000000405,252.57001639806228,-2.1726079516776693,/Users/a/Desktop/astro1/data/processed/12376400000000000405.npy,0.011697519570589,0.0138883208855986,True,,/Users/a/Desktop/astro1/data/raw/12376400000000000405.jpg,222,24,0.13486586980879117,False
12376400000000006056,45.95585354855342,-4.498540259883953,/Users/a/Desktop/astro1/data/processed/12376400000000006056.npy,0.0121926376596093,0.0122221186757087,True,,/Users/a/Desktop/astro1/data/raw/12376400000000006056.jpg,4210,24,0.13491497174705536,False
