objid,ra,dec,method_a_score,method_a_anomaly
12376400000000000533,319.156219506416,31.00252797513268,0.14695591234738503,False
12376400000000005281,120.72472530779083,27.77630663894969,0.14709425351986138,False
12376400000000000567,109.72139141537473,65.3032969555784,0.14712548561677147,False
12376400000000006497,118.3711120931182,25.4620012212592,0.14750822042160056,False
12376400000000004500,144.16946905911234,-6.287085838492088,0.14750854739430846,False
12376400000000000509,272.1142971271536,-4.912172032597745,0.1476478696450399,False
12376400000000002861,209.27953979596083,27.24149938758926,0.14783993282093738,False
12376400000000002994,172.17025161588944,40.394291428806696,0.147987027107914,False
12376400000000001018,29.14829775979629,64.49026807189821,0.1481660840086133,False
12376400000000005241,118.32280021285582,32.796664459237114,0.14838386669405834,False
12376400000000004504,48.859964040839074,-9.811836368329114,0.14851721821450065,False
12376400000000000438,59.619989692734656,68.35753671025876,0.14862856404594965,False
12376400000000000058,131.4380098881698,15.120591589333792,0.14865748871771828,False
12376400000000002938,185.93255460389776,53.05716702009276,0.1487897660140423,False
12376400000000000578,316.37319911788126,-2.779293736439964,0.14879460417292678,False
12376400000000005418,170.84779509432036,41.86982218636862,0.14880829317211436,False
12376400000000003289,114.835894059557,33.413295407210924,0.14895014530649425,False
12376400000000004798,246.87702482496005,34.67950433170101,0.14907829614765244,False
12376400000000003568,51.99062828955773,-3.924662375808188,0.14919722579120287,False
12376400000000004808,50.403648420204505,-4.853898728652533,0.14934374679402862,False
12376400000000004119,288.78873099138985,0.0821462328489932,0.149605401778734,False
12376400000000002212,142.62302510631793,8.657689725853384,0.14960997085089917,False
12376400000000000566,231.2859035366528,-27.139369505241056,0.14971503367017486,False
12376400000000004460,137.33667691337666,10.839903578005842,0.14985917835776214,False
12376400000000000574,200.7203164096944,55.44317075275637,0.14990703828080765,False
12376400000000004718,257.03365427879265,49.542287097977294,0.15004509203486271,False
12376400000000004431,285.42567452986754,21.393768796301536,0.1500588681357493,False
12376400000000003731,9.2605351099089,5.568195494073006,0.1500983986850049,False
12376400000000005342,247.87567960016708,44.504160268652775,0.15025651813946495,False
12376400000000001918,249.08308142971592,36.376039326587694,0.1502785602524384,False
12376400000000001780,146.96449914478535,16.97778394568474,0.15037929966729235,False
12376400000000005689,123.43845522588168,37.79109468068661,0.1505726289592944,False
12376400000000005723,3.4768573349743,-7.088061934232397,0.15068070795020766,False
12376400000000004809,129.86902045807216,20.87673986236573,0.1509185649985248,False
12376400000000003089,118.64190775338446,24.73747662168148,0.151084976373977,False
12376400000000006769,121.58503084645858,33.09105691927552,0.15108939271884048,False
12376400000000000338,42.312604141347926,26.24348734203044,0.15159955811311604,False
12376400000000002633,121.50816372659531,36.89760282110088,0.1516267669276984,False
12376400000000003035,5.749306206896339,9.653734133643413,0.15173157059480008,False
12376400000000002992,40.42194923267937,-1.991347534843764,0.15192487043140845,False
12376400000000000618,16.136300315772203,-11.981447820311814,0.1522938574447968,False
12376400000000003809,121.47038102442252,30.31496147462468,0.1524066190668304,False
12376400000000003638,259.8229416054202,39.2313625675456,0.1525031395307097,False
12376400000000003414,256.5154131466604,42.14641764387313,0.15262680703211334,False
12376400000000006738,176.3301612658996,46.145360870710014,0.15276781374339343,False
12376400000000001635,-3.7684315030184816,-5.799832601548742,0.1528264811299253,False
12376400000000002440,48.45218611933356,-6.713980393624503,0.15290850033713355,False
12376400000000003711,290.46761511350775,14.467365158381526,0.15297310051896795,False
12376400000000005025,111.87691938979144,38.04966006808704,0.15299729421752567,False
12376400000000004467,2.4174110637146,-4.928461802442135,0.15314125898284675,False
12376400000000004198,243.8560259957249,44.71841830143168,0.15326938324293832,False
12376400000000004858,185.044547701704,49.53678248211465,0.15339575805136546,False
12376400000000004018,185.3462147716908,43.82689322218837,0.15339589789226243,False
12376400000000002098,174.305099076435,41.68826135106651,0.1534241958376174,False
12376400000000004607,304.19106013150736,7.033853326107785,0.15351505127681703,False
12376400000000006022,253.7153381127866,40.25658598892544,0.1536908896026984,False
12376400000000000434,127.25753638555832,1.346013658979878,0.1540439586590201,False
12376400000000003739,-2.4377007954669594,-1.5902903967868909,0.15425321280982784,False
12376400000000005887,301.74536649202435,13.925523455074831,0.1542580194216508,False
12376400000000002730,188.48076024738563,38.08917932611311,0.15441532453556767,False
12376400000000002474,181.5546679038181,41.96909646951194,0.15444830402997478,False
12376400000000003922,177.64708275129408,47.62124033435851,0.1545981297373516,False
12376400000000000289,261.76734844417035,22.35887520356124,0.15472996769049197,False
12376400000000002276,159.14831403213063,13.413060101088565,0.15477991100697547,False
12376400000000001158,207.1379719105045,41.464386526114055,0.15516528471583085,False
12376400000000006791,305.5417127020651,8.297387064651945,0.15527845933452783,False
12376400000000003666,178.3527206882491,41.218240547796896,0.1555681422041803,False
12376400000000003423,311.6521951061429,-1.7342029494066864,0.1556070486814906,False
12376400000000002598,250.4253475632031,44.907532952413085,0.15571150611456164,False
12376400000000003177,111.4015730032609,37.05639208523603,0.15592606433073397,False
12376400000000006557,187.30224174822973,25.802529192473163,0.15602232810623923,False
12376400000000000598,287.4306484049592,39.00249493697285,0.15612170314155488,False
12376400000000004677,214.7336251077281,15.198223580402145,0.15627833023127757,False
12376400000000000587,163.74366768105838,54.746934145710966,0.15649547269783404,False
12376400000000001890,182.55728528964977,39.30896306459981,0.15655714243423896,False
12376400000000005775,306.135600107194,7.997441509949837,0.15657747296560304,False
12376400000000000409,76.04563514744738,58.967710931265415,0.1566950250944109,False
12376400000000006393,111.12203631435396,35.17722984120386,0.1567610666154216,False
12376400000000006743,309.8371769189308,15.366816828205508,0.15682130002787453,False
12376400000000004411,-9.434145582271931,7.415113130087708,0.15718789729791327,False
12376400000000004454,256.4011687014763,34.552866359151786,0.15729189574861036,False
12376400000000000346,213.70303085621583,-29.089774526784392,0.1575714166861728,False
12376400000000006787,5.338140657711143,-3.1670895568985387,0.15803810065462237,False
12376400000000005107,6.611111617437821,-5.601907975836038,0.1580495105960123,False
12376400000000002983,308.65802034648243,0.5502378981445695,0.15819323470761137,False
12376400000000001495,313.23870339868364,15.363138921312636,0.15827192889371283,False
12376400000000002650,171.83108622028044,44.3141017088404,0.15840102540532536,False
12376400000000004234,176.0831288703746,47.92363017516261,0.1584455122540912,False
12376400000000005779,7.034420075533546,-3.5314699207427136,0.15849992025863457,False
12376400000000004428,154.71652336731665,9.984518480680112,0.15850630259540488,False
12376400000000004486,245.05515997626588,31.15928676887762,0.15857592683326277,False
12376400000000002712,45.26598628635932,4.551695284766705,0.15857960305987634,False
12376400000000005062,250.3134016562572,34.37165154578955,0.1585828979851156,False
12376400000000006327,306.75054317678155,6.903745230408712,0.1587397796751609,False
12376400000000003879,305.2524548840316,19.98408464427844,0.15878442086072975,False
12376400000000003275,3.3685840419677184,-5.564879585675937,0.15891315733647104,False
12376400000000002442,179.65333979131557,49.55132615408671,0.15891347408655782,False
12376400000000004678,248.1750308583519,34.505925182009506,0.15903297176902953,False
12376400000000006443,-0.6964830865111988,-4.693532683264213,0.15914935092253318,False
12376400000000004526,248.9913156868655,47.14522041305064,0.1593856117440859,False
12376400000000002881,118.72275042651194,33.19663318244945,0.15942865694451497,False
12376400000000003398,244.63243168577483,30.629350239274803,0.15946241352689694,False
12376400000000004869,188.5756213449559,27.5101744342734,0.15949905477870374,False
12376400000000004566,256.080728428572,32.17120817720646,0.15963943367279637,False
12376400000000001049,270.0917291613112,54.50474550319274,0.1596960965676058,False
12376400000000003697,111.529147268536,30.52783882352421,0.15973344712358317,False
12376400000000003761,115.83316321999978,34.31799810208222,0.15982233503167165,False
12376400000000001979,8.508511966094176,-6.7749223104939365,0.15990464460316,False
12376400000000004196,159.52084355103722,-0.3332339954407857,0.16020369434371146,False
12376400000000004194,179.41041625894914,40.27730221436271,0.16024170167919394,False
12376400000000005818,184.85118997268847,49.83213229178085,0.1602703379796035,False
12376400000000005683,-3.071157541583613,1.2602652905686167,0.16029594607061537,False
12376400000000002872,40.896125794900726,-8.300977669880886,0.16041599081699742,False
12376400000000003263,292.3095433198368,9.365618615248335,0.16090751771060913,False
12376400000000005079,309.7678357791425,7.428682282481105,0.1613940904137955,False
12376400000000004889,113.70611425531251,28.61946575215493,0.1614658359510608,False
12376400000000001408,55.03818626541853,-14.274211098122432,0.16148060622705535,False
12376400000000006187,-7.916972518137982,0.4797845997785224,0.16153575477470822,False
12376400000000004407,307.85217843815747,4.56219899440549,0.16198106235353538,False
12376400000000002671,306.41161788509925,6.369662143831315,0.16218119108366608,False
12376400000000000284,304.51594881732507,-19.64101212168466,0.1623689601770223,False
12376400000000003458,172.57752742689755,50.320706420010985,0.16264653024743786,False
12376400000000004919,313.1154322110101,24.534153872860173,0.16267762077427178,False
12376400000000003679,298.8980773903619,20.827203149007744,0.16273414114011925,False
12376400000000004860,155.27697050358142,16.08195643440176,0.16275692714715878,False
12376400000000004658,183.98609049950431,38.53214501630285,0.16276450915145746,False
12376400000000003511,306.47515867227526,13.541321430609688,0.16278030426433915,False
12376400000000004256,50.18887878853716,-14.80842193967104,0.16301360762233297,False
12376400000000005863,307.5825477920207,4.217687581562391,0.16331042712972288,False
12376400000000001299,157.28927369082797,31.62720683006743,0.16337453800189855,False
12376400000000005445,195.84296339097293,31.658442957686912,0.16342622726675382,False
12376400000000000818,310.7603813617289,66.14645619018407,0.16343215991704768,False
12376400000000002375,309.3818897688095,8.29694205777751,0.16343225442994463,False
12376400000000005577,122.1225925553067,34.334154391998176,0.1634955464493415,False
12376400000000004345,117.24795357641068,28.08840399650652,0.1635181787562779,False
12376400000000003061,197.54493217611088,16.697622725231348,0.16352092784064953,False
12376400000000004187,4.58411818937353,-6.7571385429670165,0.1636474854447279,False
12376400000000005186,173.23459250451876,52.150290612265664,0.16371089318075738,False
12376400000000002518,257.58486782191187,39.65805294644578,0.16371558029586558,False
12376400000000005854,255.06986879763087,48.20197154154958,0.16372616807434426,False
12376400000000006109,207.6375373345448,8.213977191641847,0.16384882244052235,False
12376400000000002407,308.78615193489,0.2379980296155643,0.16384975439657296,False
12376400000000001088,130.02481904278713,32.73563456015431,0.16443797294643786,False
12376400000000001949,205.26625014317096,22.86330404789717,0.1644791813201537,False
12376400000000003273,125.39410096767736,32.22567003912665,0.16456316657138237,False
12376400000000002127,298.35876061443633,0.3627680219494209,0.1645789699312193,False
12376400000000000329,206.576518279905,9.096961689939356,0.16464791656140798,False
12376400000000005628,143.308076482303,12.442507511099176,0.16467199016663603,False
12376400000000006510,254.7454790094916,44.95396358744735,0.16471374297870234,False
12376400000000000389,104.83683171254928,63.69755104272551,0.16473607018859598,False
12376400000000005293,185.1037195475592,29.62191760911959,0.16483014837354243,False
12376400000000003069,196.95549625120503,20.38167728554019,0.1649166290106811,False
12376400000000002635,7.9268191187653905,2.330726456134471,0.16494036860687572,False
12376400000000002145,112.1215908170126,31.11750586011472,0.1649489663125721,False
12376400000000005832,42.52917037230398,-4.794172997822079,0.16500295284646127,False
12376400000000003619,-5.508272619927698,-3.300604764243051,0.16509057305789127,False
12376400000000006521,119.97991166089686,28.58746319119287,0.1651083499686366,False
12376400000000005366,242.45393057695784,44.21867412979006,0.16511774392300066,False
12376400000000001809,112.56271212171792,32.11900350236159,0.16527529201789504,False
12376400000000004489,124.30614621430198,34.4872569443964,0.16540028880629892,False
12376400000000002709,199.3243403383341,15.75944668150514,0.16541509720975056,False
12376400000000003267,3.2976829876684484,-8.430733667643821,0.16561302211497214,False
12376400000000004219,-9.378899451643512,-2.5628763800026384,0.16561633430379769,False
12376400000000002617,117.76264413216632,27.504965376451544,0.16587096993245637,False
12376400000000002761,117.59290957342904,20.668990568413527,0.16588062034708695,False
12376400000000001383,307.8923757272097,-4.404009231637364,0.16616333293265634,False
12376400000000000249,186.09717619015848,49.94239201682322,0.16623180272640337,False
12376400000000002899,6.198604961040232,6.5626625268589365,0.16633699276472258,False
12376400000000004894,246.02202268735545,43.43285174843256,0.16638703450845005,False
12376400000000003133,191.419162759064,28.92221127413495,0.1664714532907563,False
12376400000000004370,177.8180808915482,48.04222660379768,0.16654468296293962,False
12376400000000001475,-0.2276670508518243,-5.393637422929687,0.16681579718546963,False
12376400000000000691,16.502439503387357,24.08056004254953,0.1670019153638866,False
12376400000000005886,250.63435210521536,38.70606384484225,0.16701786842787197,False
12376400000000003719,311.099478785138,16.639110885096976,0.16724566101723848,False
12376400000000004924,158.1433740476021,-7.734545584218679,0.1673360937368789,False
12376400000000002566,250.67971913324524,37.64486647283863,0.16734914591892663,False
12376400000000005849,112.86454202446062,36.937416526558536,0.16752621382029081,False
12376400000000000641,62.380928076667466,25.4421693390684,0.1675997182765922,False
12376400000000000546,32.72804456888852,65.94181285644315,0.16763402148138878,False
12376400000000006045,191.54935062848216,26.720224094982424,0.16764575537756415,False
12376400000000005897,110.93037208133735,31.24061340536652,0.16766120956156116,False
12376400000000001069,104.12655029736932,31.17586332816705,0.16780279475290089,False
12376400000000000285,90.86480127345226,-24.343591389363723,0.16781070975266443,False
12376400000000002016,48.22041717232308,-0.8083640074353475,0.1678506515381824,False
12376400000000002130,170.37886563265113,54.89300351510765,0.1681693718110303,False
12376400000000005123,9.079709662943902,-7.857520972966963,0.16821002839256344,False
12376400000000003031,313.61394659755524,9.432923770990362,0.16826402979628302,False
12376400000000005576,45.55949840198838,-5.514109347309567,0.16833431478589034,False
12376400000000005233,112.91816782755438,39.66458056649273,0.1686169370206042,False
12376400000000002523,5.384388268949456,-3.4722370103344025,0.1687030485994927,False
12376400000000001766,240.4000014161451,40.49511331645074,0.1688205678137661,False
12376400000000000219,4.857625695892422,-2.383267115305351,0.16887480516492825,False
12376400000000002095,290.40289079446586,14.042953174632178,0.16903517755504677,False
12376400000000002995,5.277327858728159,5.092956871168608,0.1690354388970401,False
12376400000000006099,5.226958898546616,-6.754845207875135,0.1690829693616831,False
12376400000000006609,126.91588108056462,29.557713973177243,0.169502222559754,False
12376400000000002851,-7.608479478256021,9.381746603428546,0.16972564121574446,False
12376400000000002949,199.4581777959224,11.617755019734204,0.1697542933571664,False
12376400000000004150,243.8641968893628,39.70736760511048,0.16981281548092675,False
12376400000000004247,292.28940499221073,11.230816587801154,0.16988088360923476,False
12376400000000002820,158.40424002559402,9.13289015621696,0.1701551773849086,False
12376400000000005606,257.0642200025869,45.4563610974967,0.1702280164934617,False
12376400000000005433,124.68555965348558,32.70085956019758,0.17030103668611968,False
12376400000000004066,176.22001121788358,38.24376671047723,0.17041243943404238,False
12376400000000002134,256.30532721180043,31.146857230502214,0.17054080673169764,False
12376400000000003850,186.2318449654552,38.352751264850895,0.17054665201357005,False
12376400000000001645,191.5179457577497,16.61654784093856,0.17058772939922556,False
12376400000000001336,277.80063076645445,-24.165807508022848,0.17062156470805984,False
12376400000000000530,291.4082608228088,14.113482130332912,0.17084961096028312,False
12376400000000001742,240.0902746313466,32.76212213601609,0.17090858793480307,False
12376400000000002717,207.9344098564256,19.331277874356445,0.1710635112366099,False
12376400000000002842,177.3202430228327,46.31853549371206,0.1711828122582148,False
12376400000000005612,163.20443982722986,12.164435872943285,0.1711918111035342,False
12376400000000006163,-8.41067284365673,-6.568700443401401,0.17150511397788454,False
12376400000000003779,-2.4978653578390126,-5.746214397663982,0.17150779432727153,False
12376400000000005665,112.69745136816525,39.91110152199418,0.1715429246172726,False
12376400000000006605,203.15493869872105,27.14580790138955,0.17161397220159053,False
12376400000000004217,127.40187086290707,26.96886886019042,0.17161523719409744,False
12376400000000002114,177.90705119595958,44.77260675516436,0.1716465760884583,False
12376400000000002637,208.4905096387292,5.664240076667969,0.17190857114773095,False
12376400000000001775,312.84426053657813,14.721819250862968,0.17200092084743085,False
12376400000000002075,-4.578761557816849,9.235787396652974,0.17204458124217087,False
12376400000000006344,55.188925858377935,-12.068562963513338,0.1721375363734733,False
12376400000000006748,151.65159391892024,3.4334072681349035,0.1721403558867135,False
12376400000000005202,187.92256991524863,38.6101224177508,0.17215979532900855,False
12376400000000006241,122.46097587034032,26.311984389412856,0.1722021157491202,False
12376400000000004225,129.90782619596203,23.93549636536908,0.17221772180254985,False
12376400000000006599,311.69035935168915,10.269194803436756,0.17224703456203755,False
12376400000000006604,139.1680304298912,-1.7896222133704036,0.17235938413531854,False
12376400000000002611,-8.737262798795943,-3.282007243456655,0.1723615754366511,False
12376400000000000709,269.60770876909373,24.15004862872248,0.17258600958874032,False
12376400000000003110,257.7897228412012,35.488865405517494,0.17272982918352564,False
12376400000000001327,205.87821882077,30.92144305596576,0.1728142680427177,False
12376400000000001711,308.7850895259528,7.445347194656147,0.17287564996463156,False
12376400000000000083,92.53527375785038,38.37875830710725,0.17290772235248192,False
12376400000000004670,245.01784467077204,41.146336863275216,0.17300792477409938,False
12376400000000006366,259.43080415697165,31.91686618113413,0.17302821815694502,False
12376400000000003422,246.224064664487,44.746349338068285,0.17305137640366175,False
12376400000000005461,205.4207051703717,8.312907082401622,0.17307247247333607,False
12376400000000003067,4.323402897424362,2.56021923352475,0.17313296766476383,False
12376400000000006059,-9.093882184446018,4.309335041553474,0.17315439776512043,False
12376400000000006579,-6.121047148049628,1.2290563283519091,0.17330806618088684,False
12376400000000002660,156.5728561471796,-1.3068413165836112,0.17360110646243698,False
12376400000000006017,112.98243996791956,25.323316004008024,0.17360787474567607,False
12376400000000003643,-8.7366099815544,-8.427810965212677,0.17374800102742,False
12376400000000006734,242.96952548859025,37.99925182019131,0.17378745809393586,False
12376400000000001797,202.990556927578,24.91408067086835,0.17390725071967716,False
12376400000000003464,58.335470822225616,-7.021449275703626,0.1740785975151809,False
12376400000000005122,189.5282589125927,38.70303256536945,0.1740967972587209,False
12376400000000003721,118.75891359350112,22.89716348903903,0.17413819732783242,False
12376400000000000396,110.90737978441092,8.400795154338773,0.17418742545762994,False
12376400000000005004,156.50160241423796,5.127709858609627,0.17426019778905477,False
12376400000000006666,188.05922565848863,46.45578929627092,0.1742838521615599,False
12376400000000005129,115.3933301923244,23.238361621810355,0.17447392769932585,False
12376400000000003944,41.492042220429,-11.51168417358759,0.17457419569980925,False
12376400000000005057,126.32115943178276,32.67374490809966,0.17459791618604154,False
12376400000000004046,243.76164696720429,43.54105195262037,0.17462628278643189,False
12376400000000004190,243.0723796173928,40.60224195575321,0.17466847886122566,False
12376400000000004446,258.0969955412717,42.31474121313631,0.17468448147685917,False
12376400000000006411,9.612795119648066,-3.93830386024232,0.17476654109869644,False
12376400000000004074,173.31956372128627,38.41889228859359,0.17485174761497357,False
12376400000000003402,171.2722080089013,40.03672689126545,0.17509320890632374,False
12376400000000002019,1.7457848987761757,-6.277933942880303,0.17555378568991165,False
12376400000000002509,214.7636285288395,21.05923592710098,0.17560024280194103,False
12376400000000000362,5.742386841415428,18.42040585982696,0.17570968397947667,False
12376400000000004100,151.1681535100335,-0.2988138311867487,0.17591541688930734,False
12376400000000002585,113.44811386910828,32.47097473679678,0.17591698211609502,False
12376400000000001557,196.04739754438265,7.017111430897037,0.1759303949828358,False
12376400000000003453,209.17099781399472,12.452339377882902,0.17602232919256527,False
12376400000000004387,-2.505550066469892,2.3191117018600504,0.17618332415175603,False
12376400000000002428,163.97853907803506,5.9500758726067104,0.17625204921196103,False
12376400000000004429,207.0450179772025,27.95695173323081,0.1762704937766436,False
12376400000000003714,175.3731175899655,54.05154505754095,0.1764176815000063,False
12376400000000004831,307.9536975075837,1.996213037429623,0.17642288218510938,False
12376400000000001425,124.98865827784265,21.125293452166275,0.17646220374194177,False
12376400000000001884,145.0657398398912,10.676205279326606,0.17670996615191514,False
12376400000000003797,193.9384017831213,13.964582757748383,0.17674909962103363,False
12376400000000003132,149.97399589546424,9.875337450272005,0.17685210233484117,False
12376400000000005903,304.62096104406027,6.938202216162026,0.1770230226103301,False
12376400000000001443,-4.678139303323203,-5.583232353644647,0.1772270584607119,False
12376400000000003673,116.1460587024966,36.84757589933334,0.17722734987682293,False
12376400000000004690,186.49957051571823,42.28677374628843,0.17744529733117242,False
12376400000000004029,213.404012315252,9.98212960850937,0.17750542080716508,False
12376400000000000651,116.76494401349234,45.05895270970079,0.17751614452006242,False
12376400000000002755,-9.09379321940085,2.358279690743206,0.1777446272188099,False
12376400000000002374,256.03872453519614,34.70198578115819,0.17778025696275623,False
12376400000000001857,116.95690996573238,22.626196416352684,0.17791822048003741,False
12376400000000004812,136.92813743556297,5.983851543883702,0.17792236199664407,False
12376400000000004019,-3.963771016532542,-5.941059420882668,0.1779253160040032,False
12376400000000003299,-8.479509788857644,8.867048348085746,0.1779958004139317,False
12376400000000004193,120.6293461043268,27.471854788386374,0.1782902991670327,False
12376400000000004339,7.020145503684329,1.9010791593296403,0.17837102900848267,False
12376400000000002025,119.12735178217912,28.553685982980628,0.17840946044225925,False
12376400000000000489,352.0777568052022,55.78156534522493,0.1784795962388615,False
12376400000000004109,190.64617879829183,22.4957369392833,0.17864626252957722,False
12376400000000005691,5.873276663582388,-9.70946956992768,0.1787046582244985,False
12376400000000006295,305.07288468804387,-1.1393262595225444,0.1787325105781427,False
12376400000000004759,297.1602862400188,21.55211055855948,0.17879180766763475,False
12376400000000000485,306.8111061627948,-12.788081906536782,0.1788325496862887,False
12376400000000005178,182.74432013132227,53.51352595680286,0.17883841704640197,False
12376400000000004011,8.417045498920498,7.168529093423729,0.17891627950767164,False
12376400000000003517,197.1859063113667,8.323620495527676,0.17903716084193616,False
12376400000000003323,-0.0449877951747517,-2.814047657408897,0.17913497048482435,False
12376400000000003926,254.4220184377077,45.81688588416574,0.17914252238849238,False
12376400000000001655,300.51337633749085,-0.0840658444001771,0.1795110644536056,False
12376400000000002581,195.7855725033957,9.040638641091952,0.17970179934078173,False
12376400000000005971,-1.4772342904242173,-4.385939105524197,0.1797300448501598,False
12376400000000001736,58.6691146578947,-6.712315485035932,0.17993271060385446,False
12376400000000003135,305.7035580581229,8.623071035042306,0.18008332887852085,False
12376400000000006413,206.89122406079647,9.294241854556322,0.1801025267989061,False
12376400000000002942,242.3762694660761,34.73772753728014,0.18022836108422885,False
12376400000000005193,127.81855528706572,39.43922577787713,0.18030074772082783,False
12376400000000003984,52.824729641867286,-12.671536417921772,0.1804690967695482,False
12376400000000004533,213.16031914362537,20.587834412383856,0.1805630144273752,False
12376400000000005429,189.0553138721756,14.261595851162772,0.18066599888989443,False
12376400000000001731,-5.467765778675606,-0.8998166824235572,0.1807834493013024,False
12376400000000001522,170.6204064806816,49.99480448729927,0.18089496290792978,False
12376400000000002401,124.79713004037852,21.58722536343915,0.18089681349097897,False
12376400000000006287,307.10042845510884,13.014528656965968,0.1809718023494048,False
12376400000000006714,173.10470181574408,47.23729961726524,0.18097837865235156,False
12376400000000005826,175.8301391299494,49.39505200519934,0.1811408497044364,False
12376400000000000383,158.36979377577512,-9.545020935114763,0.18123444160654162,False
12376400000000001818,178.97217151247574,48.96999440327675,0.18125892526185533,False
12376400000000004929,123.52088042790425,35.33936188163413,0.18127644518195085,False
12376400000000005205,202.2046308438904,28.48368770642869,0.1813133923878532,False
12376400000000004057,112.52301784141792,37.12903339489843,0.18136869956286356,False
12376400000000000536,2.8654155144462745,28.14043472184736,0.1815590419222376,False
12376400000000003707,-7.331855659833522,-2.762872647901542,0.18157151976376806,False
12376400000000006766,246.63054523532267,35.18195223648891,0.18159185900851987,False
12376400000000005335,306.941901323854,8.499039984923836,0.18160360518885849,False
12376400000000004185,125.50562073787964,23.292056187704688,0.18163821562171778,False
12376400000000002369,115.28628251044928,37.377195970272666,0.18171468180450767,False
12376400000000000656,111.38498841422587,-29.603636324772403,0.1819624722781738,False
12376400000000003259,3.8466362648965458,4.989786781339767,0.18208353595123838,False
12376400000000004079,296.0510037562296,11.131505953498674,0.1820860448427517,False
12376400000000002586,181.89437362632552,48.84587898551267,0.182141560274023,False
12376400000000003332,157.82073036550406,3.051674245103364,0.1822022785895001,False
12376400000000003057,113.6247153145716,34.04303158858969,0.18228964691321237,False
12376400000000006159,313.8348136062299,17.130079976648645,0.18233783383214686,False
12376400000000003438,255.92927862371835,46.12416128228359,0.1823469386555891,False
12376400000000005743,306.86347869497314,13.73849998470973,0.18258641420354338,False
12376400000000003831,295.5931084620613,20.87940960285577,0.18264135035763857,False
12376400000000004439,303.89580749882816,15.158972729156568,0.1827378713602102,False
12376400000000004546,186.58623116083763,54.75678529326895,0.18282947802063726,False
12376400000000002435,4.467508417376752,-8.199703825496048,0.18295479419926552,False
12376400000000001837,206.8809382347837,20.567479911741383,0.183420715787469,False
12376400000000002587,0.9519710439794852,-3.949204850857708,0.18342902717549586,False
12376400000000005692,154.78805456886124,11.953639172286817,0.18354632862132192,False
12376400000000001781,201.6507176903792,5.860626863885452,0.1835817494052367,False
12376400000000006563,2.147658618501115,9.874395313418798,0.1837877084722554,False
12376400000000003222,253.36892545312995,44.77749033351484,0.18381291281296597,False
12376400000000001358,336.5496284028841,38.17403656045326,0.18416996650682943,False
12376400000000002213,187.4350068631844,33.91967497891986,0.18424519217089325,False
12376400000000005283,-0.9276762292321764,3.291866020480704,0.18430108809317874,False
12376400000000004671,299.89164970563746,11.03213385850554,0.18440230448521577,False
12376400000000000325,333.9844597042821,68.10485463789577,0.1844387855950566,False
12376400000000004314,186.1409904256314,41.51453243669313,0.18446855607250462,False
12376400000000006528,59.90346615767805,0.272430998965989,0.18450634287328654,False
12376400000000006600,46.17950260804788,-8.17669048543117,0.18453081508887098,False
12376400000000004127,311.2153023631547,3.635283537392066,0.18480386287411854,False
12376400000000004177,126.59225754881832,29.625006305186027,0.18483926494918373,False
12376400000000004707,3.005188488429829,-3.269152559998445,0.1848502117880504,False
12376400000000005232,40.0753593887495,-8.496836856394843,0.18491181176682214,False
12376400000000003226,184.97540201513465,47.98642452259065,0.18508884927294605,False
12376400000000001569,116.44130871413864,30.164309070815435,0.18528678774110513,False
12376400000000002139,-6.263044613022002,0.6528811889595083,0.18532236467193886,False
12376400000000006014,255.1036214546941,36.31450915539921,0.18533435122566572,False
12376400000000001387,-7.906461767525464,-7.725797628556689,0.18534788075681996,False
12376400000000002001,129.4563484621464,33.18827754722336,0.18548172735472063,False
12376400000000004740,162.0818538713844,1.507019521536442,0.18557860744868043,False
12376400000000000910,46.4813660367475,55.27854368398363,0.18558198197647735,False
12376400000000002171,2.4826592673265893,9.160389446886164,0.18565057210650138,False
12376400000000006757,194.4027425743773,13.68837245290474,0.18571730389228985,False
12376400000000001269,284.57082842376246,-4.038729402678662,0.18572495389322213,False
12376400000000001399,295.70957955131706,8.365495507485543,0.18575344485208167,False
12376400000000001769,126.44930816254852,34.46300654455731,0.18603322356979918,False
12376400000000001275,79.90121567446371,3.6364948846605074,0.18604270838361325,False
12376400000000000213,78.6335534612788,61.90463686923937,0.18617286078272982,False
12376400000000002371,-0.5105519905055278,-2.2061925823677857,0.18620243826265914,False
12376400000000004549,206.68101723449288,24.26796632809362,0.18626422694963107,False
12376400000000000825,265.38563728904563,41.49174245235784,0.18631910671660767,False
12376400000000004853,200.93150378263977,18.98574838676809,0.18666601560757268,False
12376400000000001574,257.92862618146853,32.960282629597415,0.18674680359586543,False
12376400000000003845,190.3891981195173,30.980792530461137,0.1868195633322502,False
12376400000000002094,241.9036701357231,37.35072588306179,0.1868207604532664,False
12376400000000001524,150.18306956164548,16.648139135957127,0.1868559754641414,False
12376400000000006270,254.9843013370404,40.82175209260856,0.18687278889705522,False
12376400000000002216,42.859418794317,-4.772631944898166,0.18691159418405173,False
12376400000000006334,256.146719675632,45.35604463396336,0.18700217757157866,False
12376400000000006061,194.20138132201112,27.10247238852564,0.18702883992056474,False
12376400000000005227,-5.6182123055707685,7.647021506836182,0.18703676927218688,False
12376400000000001962,180.88671421070308,42.13321190402851,0.1870463188784549,False
12376400000000004669,192.17793605846,27.53702444999536,0.18710793611343646,False
12376400000000001345,62.423984027061465,21.88210166199412,0.18716110183726797,False
