objid,ensemble_score,anomaly_votes,total_methods,is_consensus_anomaly,individual_scores
12376400000000000891,0.4914132564042085,0,2,False,"{'isolation_forest': None, 'vae': 0.982826512808417}"
12376400000000001171,0.4914039941382992,0,2,False,"{'isolation_forest': None, 'vae': 0.9828079882765984}"
12376400000000000895,0.491399413526795,0,2,False,"{'isolation_forest': None, 'vae': 0.98279882705359}"
12376400000000000937,0.4913876925502989,0,2,False,"{'isolation_forest': None, 'vae': 0.9827753851005978}"
12376400000000001118,0.49137452329222425,0,2,False,"{'isolation_forest': None, 'vae': 0.9827490465844485}"
12376400000000000804,0.4913684270372076,0,2,False,"{'isolation_forest': None, 'vae': 0.9827368540744152}"
12376400000000000974,0.49135606612233956,0,2,False,"{'isolation_forest': None, 'vae': 0.9827121322446791}"
12376400000000001294,0.4913548872884966,0,2,False,"{'isolation_forest': None, 'vae': 0.9827097745769932}"
12376400000000000159,0.49132120632155374,0,2,False,"{'isolation_forest': None, 'vae': 0.9826424126431075}"
12376400000000001066,0.491315750004909,0,2,False,"{'isolation_forest': None, 'vae': 0.982631500009818}"
12376400000000001006,0.4912763432735859,0,2,False,"{'isolation_forest': None, 'vae': 0.9825526865471718}"
12376400000000001268,0.4912634434632468,0,2,False,"{'isolation_forest': None, 'vae': 0.9825268869264936}"
12376400000000001107,0.49125347389703167,0,2,False,"{'isolation_forest': None, 'vae': 0.9825069477940633}"
12376400000000000981,0.49125084678161013,0,2,False,"{'isolation_forest': None, 'vae': 0.9825016935632203}"
12376400000000000033,0.4912382837809405,0,2,False,"{'isolation_forest': None, 'vae': 0.982476567561881}"
12376400000000000731,0.4912343094268412,0,2,False,"{'isolation_forest': None, 'vae': 0.9824686188536824}"
12376400000000000969,0.49121288833186555,0,2,False,"{'isolation_forest': None, 'vae': 0.9824257766637311}"
12376400000000001112,0.4912027503608158,0,2,False,"{'isolation_forest': None, 'vae': 0.9824055007216316}"
12376400000000000811,0.49120093158860084,0,2,False,"{'isolation_forest': None, 'vae': 0.9824018631772017}"
12376400000000000742,0.4911981360683446,0,2,False,"{'isolation_forest': None, 'vae': 0.9823962721366892}"
12376400000000000901,0.4911953742290553,0,2,False,"{'isolation_forest': None, 'vae': 0.9823907484581106}"
12376400000000001313,0.4911905241698155,0,2,False,"{'isolation_forest': None, 'vae': 0.982381048339631}"
12376400000000000807,0.4911607501950381,0,2,False,"{'isolation_forest': None, 'vae': 0.9823215003900762}"
12376400000000000758,0.49115721369350906,0,2,False,"{'isolation_forest': None, 'vae': 0.9823144273870181}"
12376400000000001198,0.4911477156608312,0,2,False,"{'isolation_forest': None, 'vae': 0.9822954313216624}"
12376400000000001015,0.4911337380595499,0,2,False,"{'isolation_forest': None, 'vae': 0.9822674761190998}"
12376400000000001051,0.4911179416860537,0,2,False,"{'isolation_forest': None, 'vae': 0.9822358833721074}"
12376400000000000986,0.49111622395673965,0,2,False,"{'isolation_forest': None, 'vae': 0.9822324479134793}"
12376400000000001300,0.4911156850612685,0,2,False,"{'isolation_forest': None, 'vae': 0.982231370122537}"
12376400000000001310,0.49111433782259084,0,2,False,"{'isolation_forest': None, 'vae': 0.9822286756451817}"
12376400000000000020,0.49110069703097897,0,2,False,"{'isolation_forest': None, 'vae': 0.9822013940619579}"
12376400000000001332,0.49109611641947476,0,2,False,"{'isolation_forest': None, 'vae': 0.9821922328389495}"
12376400000000001105,0.49108988544059035,0,2,False,"{'isolation_forest': None, 'vae': 0.9821797708811807}"
12376400000000001279,0.4910801516411438,0,2,False,"{'isolation_forest': None, 'vae': 0.9821603032822877}"
12376400000000001116,0.49105640655944915,0,2,False,"{'isolation_forest': None, 'vae': 0.9821128131188983}"
12376400000000000120,0.49105182594794494,0,2,False,"{'isolation_forest': None, 'vae': 0.9821036518958899}"
12376400000000000991,0.49103794938956447,0,2,False,"{'isolation_forest': None, 'vae': 0.9820758987791289}"
12376400000000000761,0.4910212099489939,0,2,False,"{'isolation_forest': None, 'vae': 0.9820424198979878}"
12376400000000000887,0.49101551786558056,0,2,False,"{'isolation_forest': None, 'vae': 0.9820310357311611}"
12376400000000000038,0.491002887502977,0,2,False,"{'isolation_forest': None, 'vae': 0.982005775005954}"
12376400000000000031,0.4909882362823568,0,2,False,"{'isolation_forest': None, 'vae': 0.9819764725647137}"
12376400000000001041,0.4909708232224474,0,2,False,"{'isolation_forest': None, 'vae': 0.9819416464448948}"
12376400000000001334,0.49096341340972,0,2,False,"{'isolation_forest': None, 'vae': 0.98192682681944}"
12376400000000001351,0.4909592032888521,0,2,False,"{'isolation_forest': None, 'vae': 0.9819184065777042}"
12376400000000000764,0.4909541511438107,0,2,False,"{'isolation_forest': None, 'vae': 0.9819083022876214}"
12376400000000001197,0.49094933476553787,0,2,False,"{'isolation_forest': None, 'vae': 0.9818986695310757}"
12376400000000000909,0.49094781912202545,0,2,False,"{'isolation_forest': None, 'vae': 0.9818956382440509}"
12376400000000000848,0.4909432385105212,0,2,False,"{'isolation_forest': None, 'vae': 0.9818864770210424}"
12376400000000000022,0.490938051641612,0,2,False,"{'isolation_forest': None, 'vae': 0.981876103283224}"
12376400000000000203,0.490934515140083,0,2,False,"{'isolation_forest': None, 'vae': 0.981869030280166}"
12376400000000001102,0.49093232587723173,0,2,False,"{'isolation_forest': None, 'vae': 0.9818646517544635}"
12376400000000001182,0.4909312480862896,0,2,False,"{'isolation_forest': None, 'vae': 0.9818624961725791}"
12376400000000000006,0.4909098269913139,0,2,False,"{'isolation_forest': None, 'vae': 0.9818196539826278}"
12376400000000000158,0.49086129271794926,0,2,False,"{'isolation_forest': None, 'vae': 0.9817225854358985}"
12376400000000000089,0.490854388119726,0,2,False,"{'isolation_forest': None, 'vae': 0.981708776239452}"
12376400000000001078,0.4908356615021058,0,2,False,"{'isolation_forest': None, 'vae': 0.9816713230042116}"
12376400000000000810,0.490829060032585,0,2,False,"{'isolation_forest': None, 'vae': 0.98165812006517}"
12376400000000000059,0.49082131341018814,0,2,False,"{'isolation_forest': None, 'vae': 0.9816426268203763}"
12376400000000000701,0.490817271694155,0,2,False,"{'isolation_forest': None, 'vae': 0.98163454338831}"
12376400000000001141,0.4908039003502787,0,2,False,"{'isolation_forest': None, 'vae': 0.9816078007005574}"
12376400000000000964,0.49079403182696446,0,2,False,"{'isolation_forest': None, 'vae': 0.9815880636539289}"
12376400000000001031,0.49078436538945186,0,2,False,"{'isolation_forest': None, 'vae': 0.9815687307789037}"
12376400000000000941,0.4907831865556088,0,2,False,"{'isolation_forest': None, 'vae': 0.9815663731112176}"
12376400000000001130,0.4907738906087326,0,2,False,"{'isolation_forest': None, 'vae': 0.9815477812174652}"
12376400000000000674,0.49077328435132767,0,2,False,"{'isolation_forest': None, 'vae': 0.9815465687026553}"
12376400000000000803,0.49077139821717886,0,2,False,"{'isolation_forest': None, 'vae': 0.9815427964343577}"
12376400000000001362,0.49074324092881466,0,2,False,"{'isolation_forest': None, 'vae': 0.9814864818576293}"
12376400000000001050,0.49074138847563276,0,2,False,"{'isolation_forest': None, 'vae': 0.9814827769512655}"
12376400000000000720,0.490734787006112,0,2,False,"{'isolation_forest': None, 'vae': 0.981469574012224}"
12376400000000000705,0.49072889283689697,0,2,False,"{'isolation_forest': None, 'vae': 0.9814577856737939}"
12376400000000000673,0.4907156898978554,0,2,False,"{'isolation_forest': None, 'vae': 0.9814313797957108}"
12376400000000001218,0.49070329530202045,0,2,False,"{'isolation_forest': None, 'vae': 0.9814065906040409}"
12376400000000000820,0.4907020154252766,0,2,False,"{'isolation_forest': None, 'vae': 0.9814040308505532}"
12376400000000000193,0.4906875662904581,0,2,False,"{'isolation_forest': None, 'vae': 0.9813751325809162}"
12376400000000001033,0.4906822446976812,0,2,False,"{'isolation_forest': None, 'vae': 0.9813644893953624}"
12376400000000001035,0.49068177316414396,0,2,False,"{'isolation_forest': None, 'vae': 0.9813635463282879}"
12376400000000001178,0.49067641789040006,0,2,False,"{'isolation_forest': None, 'vae': 0.9813528357808001}"
12376400000000001071,0.4906756432281604,0,2,False,"{'isolation_forest': None, 'vae': 0.9813512864563207}"
12376400000000000682,0.4906662125574164,0,2,False,"{'isolation_forest': None, 'vae': 0.9813324251148328}"
12376400000000001119,0.49066372016586257,0,2,False,"{'isolation_forest': None, 'vae': 0.9813274403317251}"
12376400000000000892,0.49065977949273026,0,2,False,"{'isolation_forest': None, 'vae': 0.9813195589854605}"
12376400000000000812,0.49064755330173004,0,2,False,"{'isolation_forest': None, 'vae': 0.9812951066034601}"
12376400000000001288,0.4906371795639116,0,2,False,"{'isolation_forest': None, 'vae': 0.9812743591278232}"
12376400000000000806,0.49059396688332396,0,2,False,"{'isolation_forest': None, 'vae': 0.9811879337666479}"
12376400000000001212,0.49059285541141484,0,2,False,"{'isolation_forest': None, 'vae': 0.9811857108228297}"
12376400000000000042,0.49058975676245614,0,2,False,"{'isolation_forest': None, 'vae': 0.9811795135249123}"
12376400000000001340,0.49058059553944766,0,2,False,"{'isolation_forest': None, 'vae': 0.9811611910788953}"
12376400000000000760,0.4905781031478939,0,2,False,"{'isolation_forest': None, 'vae': 0.9811562062957878}"
12376400000000000669,0.4905778673811253,0,2,False,"{'isolation_forest': None, 'vae': 0.9811557347622506}"
12376400000000001354,0.49057079437806733,0,2,False,"{'isolation_forest': None, 'vae': 0.9811415887561347}"
12376400000000001261,0.4905610605786208,0,2,False,"{'isolation_forest': None, 'vae': 0.9811221211572416}"
12376400000000000949,0.49055563794294305,0,2,False,"{'isolation_forest': None, 'vae': 0.9811112758858861}"
12376400000000000078,0.49052727856877715,0,2,False,"{'isolation_forest': None, 'vae': 0.9810545571375543}"
12376400000000001144,0.49052663863040524,0,2,False,"{'isolation_forest': None, 'vae': 0.9810532772608105}"
12376400000000001152,0.49051441243940497,0,2,False,"{'isolation_forest': None, 'vae': 0.9810288248788099}"
12376400000000000069,0.49049137465801607,0,2,False,"{'isolation_forest': None, 'vae': 0.9809827493160321}"
12376400000000001040,0.490483796440454,0,2,False,"{'isolation_forest': None, 'vae': 0.980967592880908}"
12376400000000000826,0.490473759512305,0,2,False,"{'isolation_forest': None, 'vae': 0.98094751902461}"
12376400000000001032,0.49046705699988336,0,2,False,"{'isolation_forest': None, 'vae': 0.9809341139997667}"
12376400000000001160,0.490460792340032,0,2,False,"{'isolation_forest': None, 'vae': 0.980921584680064}"
12376400000000000111,0.4904481282964615,0,2,False,"{'isolation_forest': None, 'vae': 0.980896256592923}"
12376400000000000734,0.4904357000196596,0,2,False,"{'isolation_forest': None, 'vae': 0.9808714000393192}"
12376400000000001319,0.4904345211858166,0,2,False,"{'isolation_forest': None, 'vae': 0.9808690423716332}"
12376400000000001244,0.4903708978392616,0,2,False,"{'isolation_forest': None, 'vae': 0.9807417956785232}"
12376400000000001052,0.49036827072384004,0,2,False,"{'isolation_forest': None, 'vae': 0.9807365414476801}"
12376400000000000677,0.490364127964906,0,2,False,"{'isolation_forest': None, 'vae': 0.980728255929812}"
12376400000000000057,0.49036139980658366,0,2,False,"{'isolation_forest': None, 'vae': 0.9807227996131673}"
12376400000000000200,0.4903484663152776,0,2,False,"{'isolation_forest': None, 'vae': 0.9806969326305552}"
12376400000000001252,0.4903467149049966,0,2,False,"{'isolation_forest': None, 'vae': 0.9806934298099932}"
12376400000000000849,0.490346479138228,0,2,False,"{'isolation_forest': None, 'vae': 0.980692958276456}"
12376400000000000102,0.4903397092638725,0,2,False,"{'isolation_forest': None, 'vae': 0.980679418527745}"
12376400000000000888,0.49032283509943414,0,2,False,"{'isolation_forest': None, 'vae': 0.9806456701988683}"
12376400000000001093,0.49030649983046687,0,2,False,"{'isolation_forest': None, 'vae': 0.9806129996609337}"
12376400000000000727,0.490305826211128,0,2,False,"{'isolation_forest': None, 'vae': 0.980611652422256}"
12376400000000001165,0.4903056914872602,0,2,False,"{'isolation_forest': None, 'vae': 0.9806113829745204}"
12376400000000000868,0.4903024244334668,0,2,False,"{'isolation_forest': None, 'vae': 0.9806048488669336}"
12376400000000001227,0.49029925842257416,0,2,False,"{'isolation_forest': None, 'vae': 0.9805985168451483}"
12376400000000001039,0.49029861848420225,0,2,False,"{'isolation_forest': None, 'vae': 0.9805972369684045}"
12376400000000000772,0.49029053505213593,0,2,False,"{'isolation_forest': None, 'vae': 0.9805810701042719}"
12376400000000000011,0.49028959198506156,0,2,False,"{'isolation_forest': None, 'vae': 0.9805791839701231}"
12376400000000001016,0.49028858155605326,0,2,False,"{'isolation_forest': None, 'vae': 0.9805771631121065}"
12376400000000000607,0.49028824474638383,0,2,False,"{'isolation_forest': None, 'vae': 0.9805764894927677}"
12376400000000001167,0.490286392293202,0,2,False,"{'isolation_forest': None, 'vae': 0.980572784586404}"
12376400000000000024,0.4902849440116234,0,2,False,"{'isolation_forest': None, 'vae': 0.9805698880232468}"
12376400000000000127,0.4902805318049539,0,2,False,"{'isolation_forest': None, 'vae': 0.9805610636099078}"
12376400000000001242,0.49026224303990396,0,2,False,"{'isolation_forest': None, 'vae': 0.9805244860798079}"
12376400000000000072,0.4902440216367879,0,2,False,"{'isolation_forest': None, 'vae': 0.9804880432735757}"
12376400000000001187,0.49023903685368037,0,2,False,"{'isolation_forest': None, 'vae': 0.9804780737073607}"
12376400000000001190,0.4902371170385646,0,2,False,"{'isolation_forest': None, 'vae': 0.9804742340771292}"
12376400000000000893,0.4902365781430935,0,2,False,"{'isolation_forest': None, 'vae': 0.980473156286187}"
12376400000000000982,0.49021704318226667,0,2,False,"{'isolation_forest': None, 'vae': 0.9804340863645333}"
12376400000000000032,0.49021323723300214,0,2,False,"{'isolation_forest': None, 'vae': 0.9804264744660043}"
12376400000000000678,0.4902118899943244,0,2,False,"{'isolation_forest': None, 'vae': 0.9804237799886488}"
12376400000000000951,0.4902027624522829,0,2,False,"{'isolation_forest': None, 'vae': 0.9804055249045658}"
12376400000000000957,0.4902004384655639,0,2,False,"{'isolation_forest': None, 'vae': 0.9804008769311278}"
12376400000000001337,0.4901953526395555,0,2,False,"{'isolation_forest': None, 'vae': 0.980390705279111}"
12376400000000000786,0.4901934665054067,0,2,False,"{'isolation_forest': None, 'vae': 0.9803869330108134}"
12376400000000000768,0.49019094043288597,0,2,False,"{'isolation_forest': None, 'vae': 0.9803818808657719}"
12376400000000000634,0.49017861319898487,0,2,False,"{'isolation_forest': None, 'vae': 0.9803572263979697}"
12376400000000000113,0.4901668248605549,0,2,False,"{'isolation_forest': None, 'vae': 0.9803336497211098}"
12376400000000000699,0.49016308627322425,0,2,False,"{'isolation_forest': None, 'vae': 0.9803261725464485}"
12376400000000000966,0.4901623452919515,0,2,False,"{'isolation_forest': None, 'vae': 0.980324690583903}"
12376400000000000166,0.4901541608169844,0,2,False,"{'isolation_forest': None, 'vae': 0.9803083216339687}"
12376400000000000827,0.4901493781196785,0,2,False,"{'isolation_forest': None, 'vae': 0.980298756239357}"
12376400000000001164,0.49014691940909166,0,2,False,"{'isolation_forest': None, 'vae': 0.9802938388181833}"
12376400000000000662,0.4901385665292899,0,2,False,"{'isolation_forest': None, 'vae': 0.9802771330585798}"
12376400000000001339,0.49013189769783516,0,2,False,"{'isolation_forest': None, 'vae': 0.9802637953956703}"
12376400000000000798,0.4901239826706036,0,2,False,"{'isolation_forest': None, 'vae': 0.9802479653412072}"
12376400000000001059,0.4901168086246448,0,2,False,"{'isolation_forest': None, 'vae': 0.9802336172492896}"
12376400000000001092,0.4901106786886612,0,2,False,"{'isolation_forest': None, 'vae': 0.9802213573773224}"
12376400000000001125,0.4901050202862148,0,2,False,"{'isolation_forest': None, 'vae': 0.9802100405724296}"
12376400000000000774,0.4901038414523718,0,2,False,"{'isolation_forest': None, 'vae': 0.9802076829047436}"
12376400000000000197,0.49008888710304915,0,2,False,"{'isolation_forest': None, 'vae': 0.9801777742060983}"
12376400000000000842,0.4900837339151069,0,2,False,"{'isolation_forest': None, 'vae': 0.9801674678302138}"
12376400000000000680,0.49008083735194985,0,2,False,"{'isolation_forest': None, 'vae': 0.9801616747038997}"
12376400000000001315,0.490037119456858,0,2,False,"{'isolation_forest': None, 'vae': 0.980074238913716}"
12376400000000001067,0.49003695105202333,0,2,False,"{'isolation_forest': None, 'vae': 0.9800739021040467}"
12376400000000000961,0.49003476178917205,0,2,False,"{'isolation_forest': None, 'vae': 0.9800695235783441}"
12376400000000000068,0.4900260384187338,0,2,False,"{'isolation_forest': None, 'vae': 0.9800520768374676}"
12376400000000000074,0.49001630461928736,0,2,False,"{'isolation_forest': None, 'vae': 0.9800326092385747}"
12376400000000000828,0.4900146879328741,0,2,False,"{'isolation_forest': None, 'vae': 0.9800293758657482}"
12376400000000000750,0.4900139132706344,0,2,False,"{'isolation_forest': None, 'vae': 0.9800278265412689}"
12376400000000000915,0.4900004745648242,0,2,False,"{'isolation_forest': None, 'vae': 0.9800009491296484}"
12376400000000000847,0.4900002051170887,0,2,False,"{'isolation_forest': None, 'vae': 0.9800004102341774}"
12376400000000001104,0.4899891577599314,0,2,False,"{'isolation_forest': None, 'vae': 0.9799783155198628}"
12376400000000000129,0.4899837014432867,0,2,False,"{'isolation_forest': None, 'vae': 0.9799674028865734}"
12376400000000000177,0.4899810069659313,0,2,False,"{'isolation_forest': None, 'vae': 0.9799620139318626}"
12376400000000000738,0.4899765610782948,0,2,False,"{'isolation_forest': None, 'vae': 0.9799531221565896}"
12376400000000000897,0.48996780402688966,0,2,False,"{'isolation_forest': None, 'vae': 0.9799356080537793}"
12376400000000001229,0.4899503236050463,0,2,False,"{'isolation_forest': None, 'vae': 0.9799006472100926}"
12376400000000001211,0.4899503236050463,0,2,False,"{'isolation_forest': None, 'vae': 0.9799006472100926}"
12376400000000000187,0.4899401182720627,0,2,False,"{'isolation_forest': None, 'vae': 0.9798802365441254}"
12376400000000000948,0.489938737352418,0,2,False,"{'isolation_forest': None, 'vae': 0.979877474704836}"
12376400000000000999,0.48993648072763285,0,2,False,"{'isolation_forest': None, 'vae': 0.9798729614552657}"
12376400000000000940,0.48991179257886375,0,2,False,"{'isolation_forest': None, 'vae': 0.9798235851577275}"
12376400000000000105,0.4899095696350455,0,2,False,"{'isolation_forest': None, 'vae': 0.979819139270091}"
12376400000000000145,0.4899094012302108,0,2,False,"{'isolation_forest': None, 'vae': 0.9798188024604216}"
12376400000000000170,0.48989919589722714,0,2,False,"{'isolation_forest': None, 'vae': 0.9797983917944543}"
12376400000000000702,0.48989512050022704,0,2,False,"{'isolation_forest': None, 'vae': 0.9797902410004541}"
12376400000000001085,0.48988585823431774,0,2,False,"{'isolation_forest': None, 'vae': 0.9797717164686355}"
12376400000000001043,0.4898814123466813,0,2,False,"{'isolation_forest': None, 'vae': 0.9797628246933626}"
12376400000000000162,0.4898775727164498,0,2,False,"{'isolation_forest': None, 'vae': 0.9797551454328997}"
12376400000000001087,0.489865683335119,0,2,False,"{'isolation_forest': None, 'vae': 0.979731366670238}"
12376400000000001305,0.4898610690426478,0,2,False,"{'isolation_forest': None, 'vae': 0.9797221380852956}"
12376400000000001196,0.4898531876963832,0,2,False,"{'isolation_forest': None, 'vae': 0.9797063753927664}"
12376400000000000037,0.4898487081277798,0,2,False,"{'isolation_forest': None, 'vae': 0.9796974162555596}"
12376400000000000696,0.48984544107398637,0,2,False,"{'isolation_forest': None, 'vae': 0.9796908821479727}"
12376400000000000857,0.4898218643971263,0,2,False,"{'isolation_forest': None, 'vae': 0.9796437287942527}"
12376400000000000968,0.48981277053605177,0,2,False,"{'isolation_forest': None, 'vae': 0.9796255410721035}"
12376400000000001220,0.4898035756320764,0,2,False,"{'isolation_forest': None, 'vae': 0.9796071512641528}"
12376400000000001270,0.48979636790515063,0,2,False,"{'isolation_forest': None, 'vae': 0.9795927358103013}"
12376400000000000924,0.4897811777890594,0,2,False,"{'isolation_forest': None, 'vae': 0.9795623555781188}"
12376400000000001172,0.489777304477861,0,2,False,"{'isolation_forest': None, 'vae': 0.979554608955722}"
12376400000000001193,0.4897531889055299,0,2,False,"{'isolation_forest': None, 'vae': 0.9795063778110598}"
12376400000000001174,0.48975231320038937,0,2,False,"{'isolation_forest': None, 'vae': 0.9795046264007787}"
12376400000000000936,0.4897499555327034,0,2,False,"{'isolation_forest': None, 'vae': 0.9794999110654068}"
12376400000000001316,0.48974439817315785,0,2,False,"{'isolation_forest': None, 'vae': 0.9794887963463157}"
12376400000000000613,0.489738402961042,0,2,False,"{'isolation_forest': None, 'vae': 0.979476805922084}"
12376400000000000905,0.4897102456726778,0,2,False,"{'isolation_forest': None, 'vae': 0.9794204913453556}"
12376400000000000175,0.4897096057343059,0,2,False,"{'isolation_forest': None, 'vae': 0.9794192114686118}"
12376400000000001325,0.48968050537886726,0,2,False,"{'isolation_forest': None, 'vae': 0.9793610107577345}"
12376400000000000065,0.4896701653220158,0,2,False,"{'isolation_forest': None, 'vae': 0.9793403306440316}"
12376400000000000700,0.4896669993111232,0,2,False,"{'isolation_forest': None, 'vae': 0.9793339986222463}"
12376400000000001168,0.4896652815818091,0,2,False,"{'isolation_forest': None, 'vae': 0.9793305631636182}"
12376400000000001264,0.48965403213885017,0,2,False,"{'isolation_forest': None, 'vae': 0.9793080642777003}"
12376400000000001271,0.48963796631761847,0,2,False,"{'isolation_forest': None, 'vae': 0.9792759326352369}"
12376400000000000030,0.48962769362270087,0,2,False,"{'isolation_forest': None, 'vae': 0.9792553872454017}"
12376400000000000035,0.489601691916221,0,2,False,"{'isolation_forest': None, 'vae': 0.979203383832442}"
12376400000000000766,0.4895951578086341,0,2,False,"{'isolation_forest': None, 'vae': 0.9791903156172682}"
12376400000000000735,0.4895949894037994,0,2,False,"{'isolation_forest': None, 'vae': 0.9791899788075988}"
12376400000000001255,0.48958990357779103,0,2,False,"{'isolation_forest': None, 'vae': 0.9791798071555821}"
12376400000000000178,0.4895887921058819,0,2,False,"{'isolation_forest': None, 'vae': 0.9791775842117638}"
12376400000000001207,0.4895866028430306,0,2,False,"{'isolation_forest': None, 'vae': 0.9791732056860613}"
12376400000000001079,0.4895703349359972,0,2,False,"{'isolation_forest': None, 'vae': 0.9791406698719944}"
12376400000000000622,0.48956568696255914,0,2,False,"{'isolation_forest': None, 'vae': 0.9791313739251183}"
12376400000000000163,0.48954103249475694,0,2,False,"{'isolation_forest': None, 'vae': 0.9790820649895139}"
12376400000000000675,0.4895328817007568,0,2,False,"{'isolation_forest': None, 'vae': 0.9790657634015136}"
12376400000000000929,0.4895307597998394,0,2,False,"{'isolation_forest': None, 'vae': 0.9790615195996788}"
12376400000000001080,0.4894971798757974,0,2,False,"{'isolation_forest': None, 'vae': 0.9789943597515948}"
12376400000000001290,0.4894908815349791,0,2,False,"{'isolation_forest': None, 'vae': 0.9789817630699582}"
12376400000000000950,0.4894805077971607,0,2,False,"{'isolation_forest': None, 'vae': 0.9789610155943214}"
12376400000000000681,0.4894799689016896,0,2,False,"{'isolation_forest': None, 'vae': 0.9789599378033792}"
12376400000000001013,0.4894551460290527,0,2,False,"{'isolation_forest': None, 'vae': 0.9789102920581054}"
12376400000000001328,0.4894538661523089,0,2,False,"{'isolation_forest': None, 'vae': 0.9789077323046178}"
12376400000000001314,0.4894492855408047,0,2,False,"{'isolation_forest': None, 'vae': 0.9788985710816094}"
12376400000000001062,0.4894473657256889,0,2,False,"{'isolation_forest': None, 'vae': 0.9788947314513778}"
12376400000000001011,0.4894407305752012,0,2,False,"{'isolation_forest': None, 'vae': 0.9788814611504024}"
12376400000000000920,0.48943746352140777,0,2,False,"{'isolation_forest': None, 'vae': 0.9788749270428155}"
12376400000000000765,0.4894359141969284,0,2,False,"{'isolation_forest': None, 'vae': 0.9788718283938568}"
12376400000000000841,0.48943473536308535,0,2,False,"{'isolation_forest': None, 'vae': 0.9788694707261707}"
12376400000000001201,0.48942143138114297,0,2,False,"{'isolation_forest': None, 'vae': 0.9788428627622859}"
12376400000000000947,0.48941725494124205,0,2,False,"{'isolation_forest': None, 'vae': 0.9788345098824841}"
12376400000000001326,0.489397854704283,0,2,False,"{'isolation_forest': None, 'vae': 0.978795709408566}"
12376400000000001284,0.48939738317074577,0,2,False,"{'isolation_forest': None, 'vae': 0.9787947663414915}"
12376400000000001124,0.4893873462425968,0,2,False,"{'isolation_forest': None, 'vae': 0.9787746924851936}"
12376400000000000790,0.4893817888830512,0,2,False,"{'isolation_forest': None, 'vae': 0.9787635777661025}"
12376400000000000757,0.4893773766763817,0,2,False,"{'isolation_forest': None, 'vae': 0.9787547533527634}"
12376400000000001247,0.48937552422319985,0,2,False,"{'isolation_forest': None, 'vae': 0.9787510484463997}"
12376400000000000943,0.4893746148370924,0,2,False,"{'isolation_forest': None, 'vae': 0.9787492296741848}"
12376400000000000879,0.4893646115899104,0,2,False,"{'isolation_forest': None, 'vae': 0.9787292231798208}"
12376400000000000719,0.4893644768660426,0,2,False,"{'isolation_forest': None, 'vae': 0.9787289537320852}"
12376400000000001099,0.4893639042896046,0,2,False,"{'isolation_forest': None, 'vae': 0.9787278085792092}"
12376400000000000202,0.48935036454089353,0,2,False,"{'isolation_forest': None, 'vae': 0.9787007290817871}"
12376400000000000971,0.48933557859640564,0,2,False,"{'isolation_forest': None, 'vae': 0.9786711571928113}"
12376400000000000917,0.4893330862048519,0,2,False,"{'isolation_forest': None, 'vae': 0.9786661724097038}"
12376400000000001076,0.4893245312392484,0,2,False,"{'isolation_forest': None, 'vae': 0.9786490624784968}"
12376400000000000746,0.48931944541324,0,2,False,"{'isolation_forest': None, 'vae': 0.97863889082648}"
12376400000000000967,0.48930462578778516,0,2,False,"{'isolation_forest': None, 'vae': 0.9786092515755703}"
12376400000000001341,0.4892839456740823,0,2,False,"{'isolation_forest': None, 'vae': 0.9785678913481646}"
12376400000000001151,0.48927636745652014,0,2,False,"{'isolation_forest': None, 'vae': 0.9785527349130403}"
12376400000000000977,0.48927549175137963,0,2,False,"{'isolation_forest': None, 'vae': 0.9785509835027593}"
12376400000000000843,0.48925767451986685,0,2,False,"{'isolation_forest': None, 'vae': 0.9785153490397337}"
12376400000000001359,0.4892559567905528,0,2,False,"{'isolation_forest': None, 'vae': 0.9785119135811056}"
12376400000000001175,0.4892506015168089,0,2,False,"{'isolation_forest': None, 'vae': 0.9785012030336178}"
12376400000000001114,0.4892447073475939,0,2,False,"{'isolation_forest': None, 'vae': 0.9784894146951878}"
12376400000000001333,0.4892405645886599,0,2,False,"{'isolation_forest': None, 'vae': 0.9784811291773198}"
12376400000000000837,0.4892389142212797,0,2,False,"{'isolation_forest': None, 'vae': 0.9784778284425594}"
12376400000000000009,0.4892263175396431,0,2,False,"{'isolation_forest': None, 'vae': 0.9784526350792861}"
12376400000000001296,0.4892218042900727,0,2,False,"{'isolation_forest': None, 'vae': 0.9784436085801455}"
12376400000000000777,0.48921489969184945,0,2,False,"{'isolation_forest': None, 'vae': 0.9784297993836989}"
12376400000000000049,0.489212238895461,0,2,False,"{'isolation_forest': None, 'vae': 0.978424477790922}"
12376400000000000739,0.48921183472385765,0,2,False,"{'isolation_forest': None, 'vae': 0.9784236694477153}"
12376400000000001235,0.4892028755866509,0,2,False,"{'isolation_forest': None, 'vae': 0.9784057511733018}"
12376400000000000101,0.489202201967312,0,2,False,"{'isolation_forest': None, 'vae': 0.978404403934624}"
12376400000000000148,0.4891831048590554,0,2,False,"{'isolation_forest': None, 'vae': 0.9783662097181108}"
12376400000000000697,0.48916852100036917,0,2,False,"{'isolation_forest': None, 'vae': 0.9783370420007383}"
12376400000000001045,0.48916687063298897,0,2,False,"{'isolation_forest': None, 'vae': 0.9783337412659779}"
12376400000000001009,0.48916575916107985,0,2,False,"{'isolation_forest': None, 'vae': 0.9783315183221597}"
12376400000000000061,0.4891610775066748,0,2,False,"{'isolation_forest': None, 'vae': 0.9783221550133496}"
